lon, lat, rate
173.0500, -43.6500, 0.000060
173.0500, -43.5500, 0.000068
173.0500, -43.4500, 0.000073
173.0500, -43.3500, 0.000079
173.0500, -43.2500, 0.000089
173.0500, -43.1500, 0.000103
173.0500, -43.0500, 0.000130
173.0500, -42.9500, 0.000161
173.0500, -42.8500, 0.000227
173.0500, -42.7500, 0.000450
173.0500, -42.6500, 0.000546
173.0500, -42.5500, 0.000559
173.0500, -42.4500, 0.000568
173.0500, -42.3500, 0.000477
173.0500, -42.2500, 0.000453
173.0500, -42.1500, 0.000454
173.0500, -42.0500, 0.000455
173.0500, -41.9500, 0.000455
173.0500, -41.8500, 0.000456
173.0500, -41.7500, 0.000196
173.0500, -41.6500, 0.000165
173.0500, -41.5500, 0.000135
173.0500, -41.4500, 0.000119
173.0500, -41.3500, 0.000109
173.0500, -41.2500, 0.000100
173.0500, -41.1500, 0.000089
173.0500, -41.0500, 0.000077
173.0500, -40.9500, 0.000069
173.0500, -40.8500, 0.000064
173.0500, -40.7500, 0.000058
173.0500, -40.6500, 0.000053
173.0500, -40.5500, 0.000049
173.0500, -40.4500, 0.000046
173.0500, -40.3500, 0.000044
173.0500, -40.2500, 0.000042
173.0500, -40.1500, 0.000041
173.0500, -40.0500, 0.000041
173.0500, -39.9500, 0.000040
173.0500, -39.8500, 0.000040
173.0500, -39.7500, 0.000041
173.0500, -39.6500, 0.000040
173.0500, -39.5500, 0.000040
173.0500, -39.4500, 0.000039
173.0500, -39.3500, 0.000037
173.0500, -39.2500, 0.000035
173.0500, -35.9500, 0.000024
173.0500, -35.8500, 0.000024
173.0500, -35.7500, 0.000024
173.0500, -35.6500, 0.000024
173.0500, -35.5500, 0.000024
173.0500, -35.4500, 0.000024
173.0500, -35.3500, 0.000024
173.0500, -35.2500, 0.000024
173.0500, -35.1500, 0.000024
173.0500, -35.0500, 0.000024
173.0500, -34.9500, 0.000024
173.0500, -34.8500, 0.000024
173.0500, -34.7500, 0.000024
173.0500, -34.6500, 0.000024
173.0500, -34.5500, 0.000024
173.0500, -34.4500, 0.000024
173.0500, -34.3500, 0.000024
173.0500, -34.2500, 0.000024
173.0500, -34.1500, 0.000024
173.0500, -34.0500, 0.000024
173.0500, -33.9500, 0.000024
173.1500, -44.3500, 0.000053
173.1500, -44.2500, 0.000053
173.1500, -44.1500, 0.000054
173.1500, -44.0500, 0.000054
173.1500, -43.9500, 0.000054
173.1500, -43.8500, 0.000054
173.1500, -43.7500, 0.000054
173.1500, -43.6500, 0.000054
173.1500, -43.5500, 0.000058
173.1500, -43.4500, 0.000062
173.1500, -43.3500, 0.000070
173.1500, -43.2500, 0.000080
173.1500, -43.1500, 0.000096
173.1500, -43.0500, 0.000130
173.1500, -42.9500, 0.000156
173.1500, -42.8500, 0.000218
173.1500, -42.7500, 0.000450
173.1500, -42.6500, 0.000450
173.1500, -42.5500, 0.000451
173.1500, -42.4500, 0.000459
173.1500, -42.3500, 0.000453
173.1500, -42.2500, 0.000453
173.1500, -42.1500, 0.000454
173.1500, -42.0500, 0.000455
173.1500, -41.9500, 0.000455
173.1500, -41.8500, 0.000456
173.1500, -41.7500, 0.000457
173.1500, -41.6500, 0.000179
173.1500, -41.5500, 0.000141
173.1500, -41.4500, 0.000119
173.1500, -41.3500, 0.000108
173.1500, -41.2500, 0.000099
173.1500, -41.1500, 0.000088
173.1500, -41.0500, 0.000078
173.1500, -40.9500, 0.000070
173.1500, -40.8500, 0.000064
173.1500, -40.7500, 0.000058
173.1500, -40.6500, 0.000053
173.1500, -40.5500, 0.000049
173.1500, -40.4500, 0.000047
173.1500, -40.3500, 0.000045
173.1500, -40.2500, 0.000044
173.1500, -40.1500, 0.000043
173.1500, -40.0500, 0.000042
173.1500, -39.9500, 0.000042
173.1500, -39.8500, 0.000044
173.1500, -39.7500, 0.000044
173.1500, -39.6500, 0.000045
173.1500, -39.5500, 0.000045
173.1500, -39.4500, 0.000043
173.1500, -39.3500, 0.000041
173.1500, -39.2500, 0.000038
173.1500, -39.1500, 0.000036
173.1500, -36.1500, 0.000024
173.1500, -36.0500, 0.000024
173.1500, -35.9500, 0.000024
173.1500, -35.8500, 0.000024
173.1500, -35.7500, 0.000024
173.1500, -35.6500, 0.000024
173.1500, -35.5500, 0.000024
173.1500, -35.4500, 0.000024
173.1500, -35.3500, 0.000024
173.1500, -35.2500, 0.000024
173.1500, -35.1500, 0.000024
173.1500, -35.0500, 0.000024
173.1500, -34.9500, 0.000024
173.1500, -34.8500, 0.000024
173.1500, -34.7500, 0.000024
173.1500, -34.6500, 0.000024
173.1500, -34.5500, 0.000024
173.1500, -34.4500, 0.000024
173.1500, -34.3500, 0.000024
173.1500, -34.2500, 0.000024
173.1500, -34.1500, 0.000024
173.1500, -34.0500, 0.000024
173.1500, -33.9500, 0.000024
173.2500, -44.2500, 0.000053
173.2500, -44.1500, 0.000054
173.2500, -44.0500, 0.000054
173.2500, -43.9500, 0.000054
173.2500, -43.8500, 0.000054
173.2500, -43.7500, 0.000054
173.2500, -43.6500, 0.000054
173.2500, -43.5500, 0.000054
173.2500, -43.4500, 0.000055
173.2500, -43.3500, 0.000063
173.2500, -43.2500, 0.000074
173.2500, -43.1500, 0.000089
173.2500, -43.0500, 0.000112
173.2500, -42.9500, 0.000144
173.2500, -42.8500, 0.000192
173.2500, -42.7500, 0.000450
173.2500, -42.6500, 0.000450
173.2500, -42.5500, 0.000451
173.2500, -42.4500, 0.000452
173.2500, -42.3500, 0.000453
173.2500, -42.2500, 0.000453
173.2500, -42.1500, 0.000454
173.2500, -42.0500, 0.000455
173.2500, -41.9500, 0.000455
173.2500, -41.8500, 0.000456
173.2500, -41.7500, 0.000457
173.2500, -41.6500, 0.000190
173.2500, -41.5500, 0.000150
173.2500, -41.4500, 0.000121
173.2500, -41.3500, 0.000106
173.2500, -41.2500, 0.000098
173.2500, -41.1500, 0.000089
173.2500, -41.0500, 0.000080
173.2500, -40.9500, 0.000072
173.2500, -40.8500, 0.000065
173.2500, -40.7500, 0.000060
173.2500, -40.6500, 0.000055
173.2500, -40.5500, 0.000051
173.2500, -40.4500, 0.000048
173.2500, -40.3500, 0.000046
173.2500, -40.2500, 0.000045
173.2500, -40.1500, 0.000044
173.2500, -40.0500, 0.000044
173.2500, -39.9500, 0.000045
173.2500, -39.8500, 0.000047
173.2500, -39.7500, 0.000049
173.2500, -39.6500, 0.000051
173.2500, -39.5500, 0.000051
173.2500, -39.4500, 0.000048
173.2500, -39.3500, 0.000045
173.2500, -39.2500, 0.000042
173.2500, -39.1500, 0.000039
173.2500, -39.0500, 0.000036
173.2500, -36.2500, 0.000024
173.2500, -36.1500, 0.000024
173.2500, -36.0500, 0.000024
173.2500, -35.9500, 0.000024
173.2500, -35.8500, 0.000024
173.2500, -35.7500, 0.000024
173.2500, -35.6500, 0.000024
173.2500, -35.5500, 0.000024
173.2500, -35.4500, 0.000024
173.2500, -35.3500, 0.000024
173.2500, -35.2500, 0.000024
173.2500, -35.1500, 0.000024
173.2500, -35.0500, 0.000024
173.2500, -34.9500, 0.000024
173.2500, -34.8500, 0.000024
173.2500, -34.7500, 0.000024
173.2500, -34.6500, 0.000024
173.2500, -34.5500, 0.000024
173.2500, -34.4500, 0.000024
173.2500, -34.3500, 0.000024
173.2500, -34.2500, 0.000024
173.2500, -34.1500, 0.000024
173.2500, -34.0500, 0.000024
173.3500, -44.2500, 0.000053
173.3500, -44.1500, 0.000054
173.3500, -44.0500, 0.000054
173.3500, -43.9500, 0.000054
173.3500, -43.8500, 0.000054
173.3500, -43.7500, 0.000054
173.3500, -43.6500, 0.000054
173.3500, -43.5500, 0.000054
173.3500, -43.4500, 0.000054
173.3500, -43.3500, 0.000058
173.3500, -43.2500, 0.000068
173.3500, -43.1500, 0.000083
173.3500, -43.0500, 0.000103
173.3500, -42.9500, 0.000130
173.3500, -42.8500, 0.000164
173.3500, -42.7500, 0.000450
173.3500, -42.6500, 0.000450
173.3500, -42.5500, 0.000451
173.3500, -42.4500, 0.000452
173.3500, -42.3500, 0.000453
173.3500, -42.2500, 0.000453
173.3500, -42.1500, 0.000454
173.3500, -42.0500, 0.000455
173.3500, -41.9500, 0.000455
173.3500, -41.8500, 0.000456
173.3500, -41.7500, 0.000457
173.3500, -41.6500, 0.000458
173.3500, -41.5500, 0.000166
173.3500, -41.4500, 0.000128
173.3500, -41.3500, 0.000109
173.3500, -41.2500, 0.000099
173.3500, -41.1500, 0.000092
173.3500, -41.0500, 0.000084
173.3500, -40.9500, 0.000076
173.3500, -40.8500, 0.000068
173.3500, -40.7500, 0.000062
173.3500, -40.6500, 0.000057
173.3500, -40.5500, 0.000054
173.3500, -40.4500, 0.000051
173.3500, -40.3500, 0.000049
173.3500, -40.2500, 0.000047
173.3500, -40.1500, 0.000046
173.3500, -40.0500, 0.000046
173.3500, -39.9500, 0.000047
173.3500, -39.8500, 0.000049
173.3500, -39.7500, 0.000052
173.3500, -39.6500, 0.000058
173.3500, -39.5500, 0.000064
173.3500, -39.4500, 0.000056
173.3500, -39.3500, 0.000050
173.3500, -39.2500, 0.000047
173.3500, -39.1500, 0.000043
173.3500, -39.0500, 0.000039
173.3500, -38.9500, 0.000035
173.3500, -36.3500, 0.000023
173.3500, -36.2500, 0.000024
173.3500, -36.1500, 0.000024
173.3500, -36.0500, 0.000024
173.3500, -35.9500, 0.000024
173.3500, -35.8500, 0.000024
173.3500, -35.7500, 0.000024
173.3500, -35.6500, 0.000024
173.3500, -35.5500, 0.000024
173.3500, -35.4500, 0.000024
173.3500, -35.3500, 0.000024
173.3500, -35.2500, 0.000024
173.3500, -35.1500, 0.000024
173.3500, -35.0500, 0.000024
173.3500, -34.9500, 0.000024
173.3500, -34.8500, 0.000024
173.3500, -34.7500, 0.000024
173.3500, -34.6500, 0.000024
173.3500, -34.5500, 0.000024
173.3500, -34.4500, 0.000024
173.3500, -34.3500, 0.000024
173.3500, -34.2500, 0.000024
173.3500, -34.1500, 0.000024
173.4500, -44.1500, 0.000054
173.4500, -44.0500, 0.000054
173.4500, -43.9500, 0.000054
173.4500, -43.8500, 0.000054
173.4500, -43.7500, 0.000054
173.4500, -43.6500, 0.000054
173.4500, -43.5500, 0.000054
173.4500, -43.4500, 0.000054
173.4500, -43.3500, 0.000054
173.4500, -43.2500, 0.000064
173.4500, -43.1500, 0.000077
173.4500, -43.0500, 0.000094
173.4500, -42.9500, 0.000130
173.4500, -42.8500, 0.000143
173.4500, -42.7500, 0.000178
173.4500, -42.6500, 0.000215
173.4500, -42.5500, 0.000451
173.4500, -42.4500, 0.000452
173.4500, -42.3500, 0.000453
173.4500, -42.2500, 0.000453
173.4500, -42.1500, 0.000454
173.4500, -42.0500, 0.000455
173.4500, -41.9500, 0.000455
173.4500, -41.8500, 0.000456
173.4500, -41.7500, 0.000457
173.4500, -41.6500, 0.000458
173.4500, -41.5500, 0.000189
173.4500, -41.4500, 0.000141
173.4500, -41.3500, 0.000117
173.4500, -41.2500, 0.000105
173.4500, -41.1500, 0.000097
173.4500, -41.0500, 0.000089
173.4500, -40.9500, 0.000080
173.4500, -40.8500, 0.000072
173.4500, -40.7500, 0.000066
173.4500, -40.6500, 0.000061
173.4500, -40.5500, 0.000057
173.4500, -40.4500, 0.000054
173.4500, -40.3500, 0.000052
173.4500, -40.2500, 0.000050
173.4500, -40.1500, 0.000049
173.4500, -40.0500, 0.000049
173.4500, -39.9500, 0.000049
173.4500, -39.8500, 0.000051
173.4500, -39.7500, 0.000054
173.4500, -39.6500, 0.000063
173.4500, -39.5500, 0.000082
173.4500, -39.4500, 0.000065
173.4500, -39.3500, 0.000054
173.4500, -39.2500, 0.000051
173.4500, -39.1500, 0.000046
173.4500, -39.0500, 0.000042
173.4500, -38.9500, 0.000037
173.4500, -38.8500, 0.000034
173.4500, -36.4500, 0.000023
173.4500, -36.3500, 0.000023
173.4500, -36.2500, 0.000024
173.4500, -36.1500, 0.000024
173.4500, -36.0500, 0.000024
173.4500, -35.9500, 0.000024
173.4500, -35.8500, 0.000024
173.4500, -35.7500, 0.000024
173.4500, -35.6500, 0.000024
173.4500, -35.5500, 0.000024
173.4500, -35.4500, 0.000024
173.4500, -35.3500, 0.000024
173.4500, -35.2500, 0.000024
173.4500, -35.1500, 0.000024
173.4500, -35.0500, 0.000024
173.4500, -34.9500, 0.000024
173.4500, -34.8500, 0.000024
173.4500, -34.7500, 0.000024
173.4500, -34.6500, 0.000024
173.4500, -34.5500, 0.000024
173.4500, -34.4500, 0.000024
173.4500, -34.3500, 0.000024
173.4500, -34.2500, 0.000024
173.4500, -34.1500, 0.000024
173.5500, -44.0500, 0.000054
173.5500, -43.9500, 0.000054
173.5500, -43.8500, 0.000054
173.5500, -43.7500, 0.000054
173.5500, -43.6500, 0.000054
173.5500, -43.5500, 0.000054
173.5500, -43.4500, 0.000054
173.5500, -43.3500, 0.000054
173.5500, -43.2500, 0.000059
173.5500, -43.1500, 0.000071
173.5500, -43.0500, 0.000086
173.5500, -42.9500, 0.000105
173.5500, -42.8500, 0.000131
173.5500, -42.7500, 0.000158
173.5500, -42.6500, 0.000193
173.5500, -42.5500, 0.000233
173.5500, -42.4500, 0.000452
173.5500, -42.3500, 0.000453
173.5500, -42.2500, 0.000453
173.5500, -42.1500, 0.000454
173.5500, -42.0500, 0.000455
173.5500, -41.9500, 0.000455
173.5500, -41.8500, 0.000456
173.5500, -41.7500, 0.000457
173.5500, -41.6500, 0.000458
173.5500, -41.5500, 0.000205
173.5500, -41.4500, 0.000157
173.5500, -41.3500, 0.000134
173.5500, -41.2500, 0.000134
173.5500, -41.1500, 0.000134
173.5500, -41.0500, 0.000134
173.5500, -40.9500, 0.000135
173.5500, -40.8500, 0.000135
173.5500, -40.7500, 0.000072
173.5500, -40.6500, 0.000066
173.5500, -40.5500, 0.000062
173.5500, -40.4500, 0.000058
173.5500, -40.3500, 0.000056
173.5500, -40.2500, 0.000054
173.5500, -40.1500, 0.000052
173.5500, -40.0500, 0.000051
173.5500, -39.9500, 0.000052
173.5500, -39.8500, 0.000053
173.5500, -39.7500, 0.000055
173.5500, -39.6500, 0.000062
173.5500, -39.5500, 0.000073
173.5500, -39.4500, 0.000064
173.5500, -39.3500, 0.000057
173.5500, -39.2500, 0.000053
173.5500, -39.1500, 0.000049
173.5500, -39.0500, 0.000044
173.5500, -38.9500, 0.000040
173.5500, -38.8500, 0.000036
173.5500, -38.7500, 0.000034
173.5500, -38.6500, 0.000033
173.5500, -36.5500, 0.000023
173.5500, -36.4500, 0.000023
173.5500, -36.3500, 0.000023
173.5500, -36.2500, 0.000024
173.5500, -36.1500, 0.000024
173.5500, -36.0500, 0.000024
173.5500, -35.9500, 0.000024
173.5500, -35.8500, 0.000024
173.5500, -35.7500, 0.000024
173.5500, -35.6500, 0.000024
173.5500, -35.5500, 0.000024
173.5500, -35.4500, 0.000024
173.5500, -35.3500, 0.000024
173.5500, -35.2500, 0.000024
173.5500, -35.1500, 0.000024
173.5500, -35.0500, 0.000024
173.5500, -34.9500, 0.000024
173.5500, -34.8500, 0.000024
173.5500, -34.7500, 0.000024
173.5500, -34.6500, 0.000024
173.5500, -34.5500, 0.000024
173.5500, -34.4500, 0.000024
173.5500, -34.3500, 0.000024
173.5500, -34.2500, 0.000024
173.6500, -43.8500, 0.000054
173.6500, -43.7500, 0.000054
173.6500, -43.6500, 0.000054
173.6500, -43.5500, 0.000054
173.6500, -43.4500, 0.000054
173.6500, -43.3500, 0.000054
173.6500, -43.2500, 0.000055
173.6500, -43.1500, 0.000066
173.6500, -43.0500, 0.000079
173.6500, -42.9500, 0.000095
173.6500, -42.8500, 0.000116
173.6500, -42.7500, 0.000144
173.6500, -42.6500, 0.000177
173.6500, -42.5500, 0.000218
173.6500, -42.4500, 0.000452
173.6500, -42.3500, 0.000453
173.6500, -42.2500, 0.000468
173.6500, -42.1500, 0.000454
173.6500, -42.0500, 0.000455
173.6500, -41.9500, 0.000455
173.6500, -41.8500, 0.000456
173.6500, -41.7500, 0.000457
173.6500, -41.6500, 0.000458
173.6500, -41.5500, 0.000458
173.6500, -41.4500, 0.000179
173.6500, -41.3500, 0.000142
173.6500, -41.2500, 0.000134
173.6500, -41.1500, 0.000134
173.6500, -41.0500, 0.000134
173.6500, -40.9500, 0.000135
173.6500, -40.8500, 0.000135
173.6500, -40.7500, 0.000135
173.6500, -40.6500, 0.000073
173.6500, -40.5500, 0.000069
173.6500, -40.4500, 0.000064
173.6500, -40.3500, 0.000060
173.6500, -40.2500, 0.000057
173.6500, -40.1500, 0.000055
173.6500, -40.0500, 0.000054
173.6500, -39.9500, 0.000054
173.6500, -39.8500, 0.000054
173.6500, -39.7500, 0.000055
173.6500, -39.6500, 0.000059
173.6500, -39.5500, 0.000062
173.6500, -39.4500, 0.000060
173.6500, -39.3500, 0.000058
173.6500, -39.2500, 0.000057
173.6500, -39.1500, 0.000052
173.6500, -39.0500, 0.000047
173.6500, -38.9500, 0.000042
173.6500, -38.8500, 0.000039
173.6500, -38.7500, 0.000038
173.6500, -38.6500, 0.000038
173.6500, -38.5500, 0.000039
173.6500, -36.6500, 0.000023
173.6500, -36.5500, 0.000023
173.6500, -36.4500, 0.000023
173.6500, -36.3500, 0.000023
173.6500, -36.2500, 0.000024
173.6500, -36.1500, 0.000024
173.6500, -36.0500, 0.000024
173.6500, -35.9500, 0.000024
173.6500, -35.8500, 0.000024
173.6500, -35.7500, 0.000024
173.6500, -35.6500, 0.000024
173.6500, -35.5500, 0.000024
173.6500, -35.4500, 0.000024
173.6500, -35.3500, 0.000024
173.6500, -35.2500, 0.000024
173.6500, -35.1500, 0.000024
173.6500, -35.0500, 0.000024
173.6500, -34.9500, 0.000024
173.6500, -34.8500, 0.000024
173.6500, -34.7500, 0.000024
173.6500, -34.6500, 0.000024
173.6500, -34.5500, 0.000024
173.6500, -34.4500, 0.000024
173.6500, -34.3500, 0.000024
173.7500, -43.7500, 0.000054
173.7500, -43.6500, 0.000054
173.7500, -43.3500, 0.000054
173.7500, -43.2500, 0.000054
173.7500, -43.1500, 0.000061
173.7500, -43.0500, 0.000073
173.7500, -42.9500, 0.000088
173.7500, -42.8500, 0.000108
173.7500, -42.7500, 0.000133
173.7500, -42.6500, 0.000164
173.7500, -42.5500, 0.000206
173.7500, -42.4500, 0.000452
173.7500, -42.3500, 0.000453
173.7500, -42.2500, 0.000454
173.7500, -42.1500, 0.000454
173.7500, -42.0500, 0.000455
173.7500, -41.9500, 0.000455
173.7500, -41.8500, 0.000456
173.7500, -41.7500, 0.000457
173.7500, -41.6500, 0.000458
173.7500, -41.5500, 0.000458
173.7500, -41.4500, 0.000459
173.7500, -41.3500, 0.000161
173.7500, -41.2500, 0.000134
173.7500, -41.1500, 0.000134
173.7500, -41.0500, 0.000134
173.7500, -40.9500, 0.000135
173.7500, -40.8500, 0.000135
173.7500, -40.7500, 0.000135
173.7500, -40.6500, 0.000135
173.7500, -40.5500, 0.000135
173.7500, -40.4500, 0.000073
173.7500, -40.3500, 0.000067
173.7500, -40.2500, 0.000062
173.7500, -40.1500, 0.000059
173.7500, -40.0500, 0.000057
173.7500, -39.9500, 0.000056
173.7500, -39.8500, 0.000056
173.7500, -39.7500, 0.000057
173.7500, -39.6500, 0.000059
173.7500, -39.5500, 0.000059
173.7500, -39.4500, 0.000058
173.7500, -39.3500, 0.000059
173.7500, -39.2500, 0.000058
173.7500, -39.1500, 0.000054
173.7500, -39.0500, 0.000049
173.7500, -38.9500, 0.000044
173.7500, -38.8500, 0.000041
173.7500, -38.7500, 0.000041
173.7500, -38.6500, 0.000043
173.7500, -38.5500, 0.000049
173.7500, -38.4500, 0.000040
173.7500, -38.3500, 0.000032
173.7500, -36.8500, 0.000023
173.7500, -36.7500, 0.000023
173.7500, -36.6500, 0.000023
173.7500, -36.5500, 0.000023
173.7500, -36.4500, 0.000023
173.7500, -36.3500, 0.000023
173.7500, -36.2500, 0.000024
173.7500, -36.1500, 0.000024
173.7500, -36.0500, 0.000024
173.7500, -35.9500, 0.000024
173.7500, -35.8500, 0.000024
173.7500, -35.7500, 0.000024
173.7500, -35.6500, 0.000024
173.7500, -35.5500, 0.000024
173.7500, -35.4500, 0.000024
173.7500, -35.3500, 0.000024
173.7500, -35.2500, 0.000024
173.7500, -35.1500, 0.000024
173.7500, -35.0500, 0.000024
173.7500, -34.9500, 0.000024
173.7500, -34.8500, 0.000024
173.7500, -34.7500, 0.000024
173.7500, -34.6500, 0.000024
173.7500, -34.5500, 0.000024
173.7500, -34.4500, 0.000024
173.7500, -34.3500, 0.000024
173.8500, -43.1500, 0.000056
173.8500, -43.0500, 0.000068
173.8500, -42.9500, 0.000082
173.8500, -42.8500, 0.000103
173.8500, -42.7500, 0.000126
173.8500, -42.6500, 0.000154
173.8500, -42.5500, 0.000192
173.8500, -42.4500, 0.000257
173.8500, -42.3500, 0.000453
173.8500, -42.2500, 0.000453
173.8500, -42.1500, 0.000454
173.8500, -42.0500, 0.000455
173.8500, -41.9500, 0.000455
173.8500, -41.8500, 0.000456
173.8500, -41.7500, 0.000457
173.8500, -41.6500, 0.000458
173.8500, -41.5500, 0.000458
173.8500, -41.4500, 0.000459
173.8500, -41.3500, 0.000189
173.8500, -41.2500, 0.000150
173.8500, -41.1500, 0.000134
173.8500, -41.0500, 0.000134
173.8500, -40.9500, 0.000135
173.8500, -40.8500, 0.000135
173.8500, -40.7500, 0.000135
173.8500, -40.6500, 0.000135
173.8500, -40.5500, 0.000135
173.8500, -40.4500, 0.000086
173.8500, -40.3500, 0.000074
173.8500, -40.2500, 0.000067
173.8500, -40.1500, 0.000064
173.8500, -40.0500, 0.000061
173.8500, -39.9500, 0.000060
173.8500, -39.8500, 0.000060
173.8500, -39.7500, 0.000060
173.8500, -39.6500, 0.000061
173.8500, -39.5500, 0.000062
173.8500, -39.4500, 0.000060
173.8500, -39.3500, 0.000059
173.8500, -39.2500, 0.000057
173.8500, -39.1500, 0.000054
173.8500, -39.0500, 0.000051
173.8500, -38.9500, 0.000047
173.8500, -38.8500, 0.000044
173.8500, -38.7500, 0.000043
173.8500, -38.6500, 0.000045
173.8500, -38.5500, 0.000047
173.8500, -38.4500, 0.000040
173.8500, -38.3500, 0.000033
173.8500, -38.2500, 0.000030
173.8500, -38.1500, 0.000028
173.8500, -36.9500, 0.000023
173.8500, -36.8500, 0.000023
173.8500, -36.7500, 0.000023
173.8500, -36.6500, 0.000023
173.8500, -36.5500, 0.000023
173.8500, -36.4500, 0.000023
173.8500, -36.3500, 0.000023
173.8500, -36.2500, 0.000024
173.8500, -36.1500, 0.000024
173.8500, -36.0500, 0.000024
173.8500, -35.9500, 0.000024
173.8500, -35.8500, 0.000024
173.8500, -35.7500, 0.000024
173.8500, -35.6500, 0.000024
173.8500, -35.5500, 0.000024
173.8500, -35.4500, 0.000024
173.8500, -35.3500, 0.000024
173.8500, -35.2500, 0.000024
173.8500, -35.1500, 0.000024
173.8500, -35.0500, 0.000024
173.8500, -34.9500, 0.000024
173.8500, -34.8500, 0.000024
173.8500, -34.7500, 0.000024
173.8500, -34.6500, 0.000024
173.8500, -34.5500, 0.000024
173.8500, -34.4500, 0.000024
173.9500, -43.0500, 0.000063
173.9500, -42.9500, 0.000079
173.9500, -42.8500, 0.000102
173.9500, -42.7500, 0.000127
173.9500, -42.6500, 0.000147
173.9500, -42.5500, 0.000177
173.9500, -42.4500, 0.000226
173.9500, -42.3500, 0.000453
173.9500, -42.2500, 0.000453
173.9500, -42.1500, 0.000454
173.9500, -42.0500, 0.000456
173.9500, -41.9500, 0.000471
173.9500, -41.8500, 0.000456
173.9500, -41.7500, 0.000457
173.9500, -41.6500, 0.000458
173.9500, -41.5500, 0.000458
173.9500, -41.4500, 0.000459
173.9500, -41.3500, 0.000460
173.9500, -41.2500, 0.000174
173.9500, -41.1500, 0.000145
173.9500, -41.0500, 0.000134
173.9500, -40.9500, 0.000135
173.9500, -40.8500, 0.000135
173.9500, -40.7500, 0.000135
173.9500, -40.6500, 0.000135
173.9500, -40.5500, 0.000135
173.9500, -40.4500, 0.000136
173.9500, -40.3500, 0.000081
173.9500, -40.2500, 0.000073
173.9500, -40.1500, 0.000069
173.9500, -40.0500, 0.000066
173.9500, -39.9500, 0.000064
173.9500, -39.8500, 0.000064
173.9500, -39.7500, 0.000064
173.9500, -39.6500, 0.000065
173.9500, -39.5500, 0.000066
173.9500, -39.4500, 0.000065
173.9500, -39.3500, 0.000059
173.9500, -39.2500, 0.000056
173.9500, -39.1500, 0.000055
173.9500, -39.0500, 0.000053
173.9500, -38.9500, 0.000050
173.9500, -38.8500, 0.000046
173.9500, -38.7500, 0.000046
173.9500, -38.6500, 0.000048
173.9500, -38.5500, 0.000044
173.9500, -38.4500, 0.000039
173.9500, -38.3500, 0.000034
173.9500, -38.2500, 0.000031
173.9500, -38.1500, 0.000029
173.9500, -38.0500, 0.000027
173.9500, -37.9500, 0.000025
173.9500, -37.1500, 0.000023
173.9500, -37.0500, 0.000023
173.9500, -36.9500, 0.000023
173.9500, -36.8500, 0.000023
173.9500, -36.7500, 0.000023
173.9500, -36.6500, 0.000023
173.9500, -36.5500, 0.000023
173.9500, -36.4500, 0.000023
173.9500, -36.3500, 0.000023
173.9500, -36.2500, 0.000024
173.9500, -36.1500, 0.000024
173.9500, -36.0500, 0.000024
173.9500, -35.9500, 0.000024
173.9500, -35.8500, 0.000024
173.9500, -35.7500, 0.000024
173.9500, -35.6500, 0.000024
173.9500, -35.5500, 0.000024
173.9500, -35.4500, 0.000024
173.9500, -35.3500, 0.000024
173.9500, -35.2500, 0.000024
173.9500, -35.1500, 0.000024
173.9500, -35.0500, 0.000024
173.9500, -34.9500, 0.000024
173.9500, -34.8500, 0.000024
173.9500, -34.7500, 0.000024
173.9500, -34.6500, 0.000024
173.9500, -34.5500, 0.000024
173.9500, -34.4500, 0.000024
174.0500, -42.9500, 0.000077
174.0500, -42.8500, 0.000109
174.0500, -42.7500, 0.000149
174.0500, -42.6500, 0.000147
174.0500, -42.5500, 0.000163
174.0500, -42.4500, 0.000198
174.0500, -42.3500, 0.000250
174.0500, -42.2500, 0.000453
174.0500, -42.1500, 0.000454
174.0500, -42.0500, 0.000462
174.0500, -41.9500, 0.000517
174.0500, -41.8500, 0.000503
174.0500, -41.7500, 0.000507
174.0500, -41.6500, 0.000494
174.0500, -41.5500, 0.000458
174.0500, -41.4500, 0.000459
174.0500, -41.3500, 0.000460
174.0500, -41.2500, 0.000460
174.0500, -41.1500, 0.000165
174.0500, -41.0500, 0.000147
174.0500, -40.9500, 0.000135
174.0500, -40.8500, 0.000135
174.0500, -40.7500, 0.000135
174.0500, -40.6500, 0.000135
174.0500, -40.5500, 0.000135
174.0500, -40.4500, 0.000136
174.0500, -40.3500, 0.000088
174.0500, -40.2500, 0.000080
174.0500, -40.1500, 0.000075
174.0500, -40.0500, 0.000072
174.0500, -39.9500, 0.000069
174.0500, -39.8500, 0.000068
174.0500, -39.7500, 0.000068
174.0500, -39.6500, 0.000068
174.0500, -39.5500, 0.000068
174.0500, -39.4500, 0.000066
174.0500, -39.3500, 0.000060
174.0500, -39.2500, 0.000056
174.0500, -39.1500, 0.000059
174.0500, -39.0500, 0.000057
174.0500, -38.9500, 0.000052
174.0500, -38.8500, 0.000049
174.0500, -38.7500, 0.000049
174.0500, -38.6500, 0.000052
174.0500, -38.5500, 0.000045
174.0500, -38.4500, 0.000039
174.0500, -38.3500, 0.000035
174.0500, -38.2500, 0.000032
174.0500, -38.1500, 0.000030
174.0500, -38.0500, 0.000028
174.0500, -37.9500, 0.000026
174.0500, -37.8500, 0.000024
174.0500, -37.7500, 0.000023
174.0500, -37.4500, 0.000023
174.0500, -37.3500, 0.000023
174.0500, -37.2500, 0.000023
174.0500, -37.1500, 0.000023
